File,SentenceNumber,Sentence,Translation,TimeStamp,author,raw,authorEmoji,textEmoji,authorNon,textNon
A_1,249,‪Bullo2‬ : Non ci ha pensato,‪Bullo2 : He did not think about it,empty,‪Bullo2‬ , Non ci ha pensato,‪Bullo2‬,Non ci ha pensato,‪Bullo2‬,Non ci ha pensato
A_1,250,‪SupportoVittima1‬ : Io credo di sì ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,‪SupportoVittima1 : I think so! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,empty,‪SupportoVittima1‬ , Io credo di sì ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,‪SupportoVittima1‬,Io credo di sì ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,‪SupportoVittima1‬,Io credo di sì ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
A_1,251,‪Bullo2‬ : Ma secondo me i neuroni che funzionano nella sua testa sono un po' meno di zero,‪Bullo2 : But I think the neurons working in his head are a little less than zero.,empty,‪Bullo2‬ , Ma secondo me i neuroni che funzionano nella sua testa sono un po' meno di zero,‪Bullo2‬,Ma secondo me i neuroni che funzionano nella sua testa sono un po' meno di zero,‪Bullo2‬,Ma secondo me i neuroni che funzionano nella sua testa sono un po' meno di zero
A_1,252,‪Bullo2‬ : Quindi difficile che ci abbia pensato,‪Bullo2 : Therefore it is unlikely he thought about that,empty,‪Bullo2‬ , Quindi difficile che ci abbia pensato,‪Bullo2‬,Quindi difficile che ci abbia pensato,‪Bullo2‬,Quindi difficile che ci abbia pensato
A_1,253,‪SupportoVittima1‬ : Cosa ne sai ? Glielo hai chiesto ?,‪SupportoVittima1 :  How would you know? Have you asked him?,empty,‪SupportoVittima1‬ , Cosa ne sai ? Glielo hai chiesto ?,‪SupportoVittima1‬,Cosa ne sai ? Glielo hai chiesto ?,‪SupportoVittima1‬,Cosa ne sai ? Glielo hai chiesto ?
A_1,254,‪Bullo2‬ : Ma dai ! Pensi davvero che nella sua testa ci siano neuroni funzionanti ?,‪Bullo2 : Come on! Do you really think he has functioning neurons in his head?,empty,‪Bullo2‬ , Ma dai ! Pensi davvero che nella sua testa ci siano neuroni funzionanti ?,‪Bullo2‬,Ma dai ! Pensi davvero che nella sua testa ci siano neuroni funzionanti ?,‪Bullo2‬,Ma dai ! Pensi davvero che nella sua testa ci siano neuroni funzionanti ?
A_1,255,Vittima : Grazie SupportoVittima1 ! Sei una amica .,Vittima : Thanks SupportoVittima1! You are a friend.,empty,Vittima , Grazie SupportoVittima1 ! Sei una amica .,Vittima,Grazie SupportoVittima1 ! Sei una amica .,Vittima,Grazie SupportoVittima1 ! Sei una amica .
A_1,256,Vittima : E pensavo che anche gli altri lo fossero . Ma forse mi sbagliavo .,Vittima : And I thought the others were too. But maybe I was wrong.,empty,Vittima , E pensavo che anche gli altri lo fossero . Ma forse mi sbagliavo .,Vittima,E pensavo che anche gli altri lo fossero . Ma forse mi sbagliavo .,Vittima,E pensavo che anche gli altri lo fossero . Ma forse mi sbagliavo .
A_1,257,‪SupportoVittima1‬ : Si,‪SupportoVittima1 : Yes,empty,‪SupportoVittima1‬ , Si,‪SupportoVittima1‬,Si,‪SupportoVittima1‬,Si
A_1,258,‪Bullo2‬ : Non ci credo,‪Bullo2 : I don't believe it,empty,‪Bullo2‬ , Non ci credo,‪Bullo2‬,Non ci credo,‪Bullo2‬,Non ci credo
A_1,259,‪SupportoVittima3‬ : Allora siete solo dei idioti a fare queste discriminazioni,‪SupportoVittima3 : Then you're just idiots to discriminate in this way.,empty,‪SupportoVittima3‬ , Allora siete solo dei idioti a fare queste discriminazioni,‪SupportoVittima3‬,Allora siete solo dei idioti a fare queste discriminazioni,‪SupportoVittima3‬,Allora siete solo dei idioti a fare queste discriminazioni
A_1,260,Vittima : Grazie SupportoVittima3 !,Vittima : Thanks SupportoVittima3!,empty,Vittima , Grazie SupportoVittima3 !,Vittima,Grazie SupportoVittima3 !,Vittima,Grazie SupportoVittima3 !
A_1,261,"Vittima : E adesso , come mi ha consigliato un amico , meglio che stacchi e vada ad allenarmi .","Vittima : And now, as a friend advised me, I'd better get out of here and go to practice.",empty,Vittima ," E adesso , come mi ha consigliato un amico , meglio che stacchi e vada ad allenarmi .",Vittima,"E adesso , come mi ha consigliato un amico , meglio che stacchi e vada ad allenarmi .",Vittima,"E adesso , come mi ha consigliato un amico , meglio che stacchi e vada ad allenarmi ."
A_1,262,‪Bullo2‬ : Bravo vai ad allenarti tanto non riesci a diventare bravo a danza classica,"‪Bullo2 : That's right go work out, you can't get good at ballet anyway",empty,‪Bullo2‬ , Bravo vai ad allenarti tanto non riesci a diventare bravo a danza classica,‪Bullo2‬,Bravo vai ad allenarti tanto non riesci a diventare bravo a danza classica,‪Bullo2‬,Bravo vai ad allenarti tanto non riesci a diventare bravo a danza classica
A_1,263,"‪SupportoVittima3‬ : Non è vero , sono sicura che è il + bravo del corso","‪SupportoVittima3 : It is not true, I'm sure he's the best in the class.",empty,‪SupportoVittima3‬ ," Non è vero , sono sicura che è il + bravo del corso",‪SupportoVittima3‬,"Non è vero , sono sicura che è il + bravo del corso",‪SupportoVittima3‬,"Non è vero , sono sicura che è il + bravo del corso"
A_1,264,"‪Bullo2‬ : Sì SupportoVittima3 , vai convinta !","‪Bullo2 : Yes SupportoVittima3, go for it!",empty,‪Bullo2‬ ," Sì SupportoVittima3 , vai convinta !",‪Bullo2‬,"Sì SupportoVittima3 , vai convinta !",‪Bullo2‬,"Sì SupportoVittima3 , vai convinta !"
A_1,265,‪SupportoBullo2‬ : Bullo2 ha ragione,‪SupportoBullo2 : Bullo2 is right,empty,‪SupportoBullo2‬ , Bullo2 ha ragione,‪SupportoBullo2‬,Bullo2 ha ragione,‪SupportoBullo2‬,Bullo2 ha ragione
A_1,266,‪Bullo2‬ : Ovvio che ho ragione !,‪Bullo2 : Of course I'm right!,empty,‪Bullo2‬ , Ovvio che ho ragione !,‪Bullo2‬,Ovvio che ho ragione !,‪Bullo2‬,Ovvio che ho ragione !
A_1,267,‪SupportoVittima3‬ : Scusa vi correggo . . .,"‪SupportoVittima3 : I'm sorry, I will correct you",empty,‪SupportoVittima3‬ , Scusa vi correggo . . .,‪SupportoVittima3‬,Scusa vi correggo . . .,‪SupportoVittima3‬,Scusa vi correggo . . .
A_1,268,Ovvio io ho sempre *TORTO,Ovvio io ho sempre *TORTO:,empty,Ovvio io ho sempre *TORTO,Ovvio io ho sempre *TORTO,Ovvio io ho sempre *TORTO,Ovvio io ho sempre *TORTO,Ovvio io ho sempre *TORTO,Ovvio io ho sempre *TORTO
A_1,269,‪Bullo2‬ : Mi sa che il tuo correttore funziona male sai ?,"‪Bullo2 : I think your autocorrect is malfunctioning, you know?",empty,‪Bullo2‬ , Mi sa che il tuo correttore funziona male sai ?,‪Bullo2‬,Mi sa che il tuo correttore funziona male sai ?,‪Bullo2‬,Mi sa che il tuo correttore funziona male sai ?
A_1,270,‪SupportoVittima3‬ : Io non credo proprio,‪SupportoVittima3 : I do not think so,empty,‪SupportoVittima3‬ , Io non credo proprio,‪SupportoVittima3‬,Io non credo proprio,‪SupportoVittima3‬,Io non credo proprio
A_1,271,‪Bullo2‬ : Dov'è Vittima ?,‪Bullo2 : where's Vittima?,empty,‪Bullo2‬ , Dov'è Vittima ?,‪Bullo2‬,Dov'è Vittima ?,‪Bullo2‬,Dov'è Vittima ?
A_1,272,‪SupportoVittima3‬ : Ma cosa ti importa ?,‪SupportoVittima3 : But what do you care?,empty,‪SupportoVittima3‬ , Ma cosa ti importa ?,‪SupportoVittima3‬,Ma cosa ti importa ?,‪SupportoVittima3‬,Ma cosa ti importa ?
A_1,273,‪Bullo2‬ : Non sarà mica andato a piangere da sua mamma,"‪Bullo2 : Wait, he didn't go crying to his mother, did he?",empty,‪Bullo2‬ , Non sarà mica andato a piangere da sua mamma,‪Bullo2‬,Non sarà mica andato a piangere da sua mamma,‪Bullo2‬,Non sarà mica andato a piangere da sua mamma
A_1,274,‪SupportoVittima3‬ : A detto che è ad allenamento . . . lo accendi il cervello ogni'tanto ? &#129300;,‪SupportoVittima3 : He  said he is at practice. . . do you turn on your brain sometimes? &#129300,empty,‪SupportoVittima3‬ , A detto che è ad allenamento . . . lo accendi il cervello ogni'tanto ? &#129300;,‪SupportoVittima3‬,A detto che è ad allenamento . . . lo accendi il cervello ogni'tanto ? 🤔,‪SupportoVittima3‬,A detto che è ad allenamento . . . lo accendi il cervello ogni'tanto ? 
A_1,275,‪Bullo2‬ : So che è all' allenamento ma . . .,"‪Bullo2 : I know he's at practice, but...",empty,‪Bullo2‬ , So che è all' allenamento ma . . .,‪Bullo2‬,So che è all' allenamento ma . . .,‪Bullo2‬,So che è all' allenamento ma . . .
A_1,276,‪SupportoVittima3‬ : Ma cosa,‪SupportoVittima3 : Come on!,empty,‪SupportoVittima3‬ , Ma cosa,‪SupportoVittima3‬,Ma cosa,‪SupportoVittima3‬,Ma cosa
A_1,277,‪SupportoVittima3‬ : ? ? ?,‪SupportoVittima3 : ? ? ?,empty,‪SupportoVittima3‬ , ? ? ?,‪SupportoVittima3‬,? ? ?,‪SupportoVittima3‬,? ? ?
A_1,278,‪Bullo2‬ : Ti lascio immaginare,‪Bullo2 : I’ll let you imagine,empty,‪Bullo2‬ , Ti lascio immaginare,‪Bullo2‬,Ti lascio immaginare,‪Bullo2‬,Ti lascio immaginare
A_1,279,‪SupportoVittima3‬ : Ti fai i c**** tuoi,‪SupportoVittima3 : Mind your own f***king business,empty,‪SupportoVittima3‬ , Ti fai i c**** tuoi,‪SupportoVittima3‬,Ti fai i c**** tuoi,‪SupportoVittima3‬,Ti fai i c**** tuoi
A_1,280,‪SupportoVittima1‬ : Magari è al mc e si sta godendo il suo panino,‪SupportoVittima1 : Maybe he is at the mc and is enjoying his sandwich,empty,‪SupportoVittima1‬ , Magari è al mc e si sta godendo il suo panino,‪SupportoVittima1‬,Magari è al mc e si sta godendo il suo panino,‪SupportoVittima1‬,Magari è al mc e si sta godendo il suo panino
A_1,281,‪Bullo2‬ : Ma dai una ballerina deve seguire una dieta sana,"‪Bullo2 : Come on, a dancer should be on a healthy diet.",empty,‪Bullo2‬ , Ma dai una ballerina deve seguire una dieta sana,‪Bullo2‬,Ma dai una ballerina deve seguire una dieta sana,‪Bullo2‬,Ma dai una ballerina deve seguire una dieta sana
A_1,282,‪Bullo2‬ : Non penso sia al mc,‪Bullo2 : I don't think he's at the mc,empty,‪Bullo2‬ , Non penso sia al mc,‪Bullo2‬,Non penso sia al mc,‪Bullo2‬,Non penso sia al mc
A_1,283,‪SupportoVittima3‬ : Perché no ? ?,‪SupportoVittima3 : Why not? ?,empty,‪SupportoVittima3‬ , Perché no ? ?,‪SupportoVittima3‬,Perché no ? ?,‪SupportoVittima3‬,Perché no ? ?
A_1,284,‪Bullo2‬ : Pensala come vuoi,‪Bullo2 : Think whatever you want,empty,‪Bullo2‬ , Pensala come vuoi,‪Bullo2‬,Pensala come vuoi,‪Bullo2‬,Pensala come vuoi
A_1,285,‪Bullo2‬ : Ma una ballerina deve seguire una dieta sana,‪Bullo2 : But a dancer must be on a healthy diet,empty,‪Bullo2‬ , Ma una ballerina deve seguire una dieta sana,‪Bullo2‬,Ma una ballerina deve seguire una dieta sana,‪Bullo2‬,Ma una ballerina deve seguire una dieta sana
A_1,286,"‪SupportoVittima3‬ : Può fare ciò che gli pare e piace e se ti va bene , bene se non ti va bene pazienza , ti tieni la boccaccia chiusa","‪SupportoVittima3 : He can do whatever he wants and if you like it, fine, if you don't like it, you can keep your mouth shut!",empty,‪SupportoVittima3‬ ," Può fare ciò che gli pare e piace e se ti va bene , bene se non ti va bene pazienza , ti tieni la boccaccia chiusa",‪SupportoVittima3‬,"Può fare ciò che gli pare e piace e se ti va bene , bene se non ti va bene pazienza , ti tieni la boccaccia chiusa",‪SupportoVittima3‬,"Può fare ciò che gli pare e piace e se ti va bene , bene se non ti va bene pazienza , ti tieni la boccaccia chiusa"
A_1,287,‪Bullo2‬ : Ti pare che ti ascolto ?,‪Bullo2 : Do you think I'm listening?,empty,‪Bullo2‬ , Ti pare che ti ascolto ?,‪Bullo2‬,Ti pare che ti ascolto ?,‪Bullo2‬,Ti pare che ti ascolto ?
A_1,288,‪SupportoVittima3‬ : Hai perfettamente ragione ti pare che Vittima ti ascolti ?,‪SupportoVittima3 : You're absolutely right. Do you think  Vittima listens to you?,empty,‪SupportoVittima3‬ , Hai perfettamente ragione ti pare che Vittima ti ascolti ?,‪SupportoVittima3‬,Hai perfettamente ragione ti pare che Vittima ti ascolti ?,‪SupportoVittima3‬,Hai perfettamente ragione ti pare che Vittima ti ascolti ?
A_1,289,‪SupportoVittima3‬ : Beh io non credo,"‪SupportoVittima3 : Well, I don't think so.",empty,‪SupportoVittima3‬ , Beh io non credo,‪SupportoVittima3‬,Beh io non credo,‪SupportoVittima3‬,Beh io non credo
A_1,290,‪Bullo2‬ : Vittima è debole,‪Bullo2 : Vittima is weak,empty,‪Bullo2‬ , Vittima è debole,‪Bullo2‬,Vittima è debole,‪Bullo2‬,Vittima è debole
A_1,291,‪SupportoVittima3‬ : &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#10071;,‪SupportoVittima3‬ : &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#10071;,empty,‪SupportoVittima3‬ , &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#10071;,‪SupportoVittima3‬,‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ❗,‪SupportoVittima3‬,                     
A_1,292,‪SupportoVittima3‬ : Tu sarai debole,‪SupportoVittima3 : You must be weak,empty,‪SupportoVittima3‬ , Tu sarai debole,‪SupportoVittima3‬,Tu sarai debole,‪SupportoVittima3‬,Tu sarai debole
A_1,293,‪SupportoVittima3‬ : Perché per giudicare così dietro uno schermo siete tutti bravi giusto o sbaglio ? ? ?,"‪SupportoVittima3 : Becauseyou are all good at judging in this way behind a screen, aren’t you? ? ?",empty,‪SupportoVittima3‬ , Perché per giudicare così dietro uno schermo siete tutti bravi giusto o sbaglio ? ? ?,‪SupportoVittima3‬,Perché per giudicare così dietro uno schermo siete tutti bravi giusto o sbaglio ? ? ?,‪SupportoVittima3‬,Perché per giudicare così dietro uno schermo siete tutti bravi giusto o sbaglio ? ? ?
A_1,294,‪Bullo2‬ : Sai l' offesa mi pesa tanto detta da te sai ?,"‪Bullo2 : You know, I’m really offended when it’s coming from you.",empty,‪Bullo2‬ , Sai l' offesa mi pesa tanto detta da te sai ?,‪Bullo2‬,Sai l' offesa mi pesa tanto detta da te sai ?,‪Bullo2‬,Sai l' offesa mi pesa tanto detta da te sai ?
A_1,295,‪Bullo2‬ : Pure tu tesoro,‪Bullo2 : You too honey,empty,‪Bullo2‬ , Pure tu tesoro,‪Bullo2‬,Pure tu tesoro,‪Bullo2‬,Pure tu tesoro
A_1,296,‪SupportoVittima3‬ : Io mi rispondo da sola,‪SupportoVittima3 : I answer my own question.,empty,‪SupportoVittima3‬ , Io mi rispondo da sola,‪SupportoVittima3‬,Io mi rispondo da sola,‪SupportoVittima3‬,Io mi rispondo da sola
A_1,297,‪SupportoVittima3‬ : Non sbaglio se incoraggio un amico,‪SupportoVittima3 : I am not wrong if I encourage a friend,empty,‪SupportoVittima3‬ , Non sbaglio se incoraggio un amico,‪SupportoVittima3‬,Non sbaglio se incoraggio un amico,‪SupportoVittima3‬,Non sbaglio se incoraggio un amico
A_1,298,‪SupportoVittima3‬ : Tesoro un corno,"‪SupportoVittima3 : Honey, my ass!",empty,‪SupportoVittima3‬ , Tesoro un corno,‪SupportoVittima3‬,Tesoro un corno,‪SupportoVittima3‬,Tesoro un corno
A_1,299,‪SupportoVittima3‬ : Non ti permettere di parlare a me ed a Vittima in questo modo,‪SupportoVittima3 : Don't talk to me and Vittima like that!,empty,‪SupportoVittima3‬ , Non ti permettere di parlare a me ed a Vittima in questo modo,‪SupportoVittima3‬,Non ti permettere di parlare a me ed a Vittima in questo modo,‪SupportoVittima3‬,Non ti permettere di parlare a me ed a Vittima in questo modo
A_1,300,‪SupportoVittima3‬ : CAPITO ? ? ? ?,‪SupportoVittima3 : GOT IT? ? ? ?,empty,‪SupportoVittima3‬ , CAPITO ? ? ? ?,‪SupportoVittima3‬,CAPITO ? ? ? ?,‪SupportoVittima3‬,CAPITO ? ? ? ?
A_1,301,‪SupportoBullo1‬ : Pk,‪SupportoBullo1 : Why,empty,‪SupportoBullo1‬ , Pk,‪SupportoBullo1‬,Pk,‪SupportoBullo1‬,Pk
A_1,302,‪SupportoVittima3‬ : Perché nessuno mi dice quello che devo gare,‪SupportoVittima3 : Why isn't anyone telling me what to do?,empty,‪SupportoVittima3‬ , Perché nessuno mi dice quello che devo gare,‪SupportoVittima3‬,Perché nessuno mi dice quello che devo gare,‪SupportoVittima3‬,Perché nessuno mi dice quello che devo gare
A_1,303,‪Bullo2‬ : Stessa cosa,‪Bullo2 : Same thing,empty,‪Bullo2‬ , Stessa cosa,‪Bullo2‬,Stessa cosa,‪Bullo2‬,Stessa cosa
A_1,304,‪Bullo2‬ : Non mi puoi dire cosa fare e cosa no,‪Bullo2 : You can't tell me what to do and not to do.,empty,‪Bullo2‬ , Non mi puoi dire cosa fare e cosa no,‪Bullo2‬,Non mi puoi dire cosa fare e cosa no,‪Bullo2‬,Non mi puoi dire cosa fare e cosa no
A_1,305,‪SupportoVittima3‬ : E voi non potete offendere in questo modo Vittima che non vi ha fatto niente di male,‪SupportoVittima3 : And you can't offend  Vittima who has done nothing wrong to you.,empty,‪SupportoVittima3‬ , E voi non potete offendere in questo modo Vittima che non vi ha fatto niente di male,‪SupportoVittima3‬,E voi non potete offendere in questo modo Vittima che non vi ha fatto niente di male,‪SupportoVittima3‬,E voi non potete offendere in questo modo Vittima che non vi ha fatto niente di male
A_1,306,‪SupportoBullo1‬ : Pk,‪SupportoBullo1 : Why,empty,‪SupportoBullo1‬ , Pk,‪SupportoBullo1‬,Pk,‪SupportoBullo1‬,Pk
A_1,307,‪SupportoVittima3‬ : Com . Non mi ricordo ti averti mai detto quello che devi p non devo fare,‪SupportoVittima3 : Com . I don't remember telling you what to do or not to do.,empty,‪SupportoVittima3‬ , Com . Non mi ricordo ti averti mai detto quello che devi p non devo fare,‪SupportoVittima3‬,Com . Non mi ricordo ti averti mai detto quello che devi p non devo fare,‪SupportoVittima3‬,Com . Non mi ricordo ti averti mai detto quello che devi p non devo fare
A_1,308,‪SupportoVittima3‬ : Io ti ho dolo chiesto perché lo fai,‪SupportoVittima3 : I just asked why you do it,empty,‪SupportoVittima3‬ , Io ti ho dolo chiesto perché lo fai,‪SupportoVittima3‬,Io ti ho dolo chiesto perché lo fai,‪SupportoVittima3‬,Io ti ho dolo chiesto perché lo fai
A_1,309,‪SupportoBullo1‬ : Se ê uno sfigato,‪SupportoBullo1 : If he is a loser,empty,‪SupportoBullo1‬ , Se ê uno sfigato,‪SupportoBullo1‬,Se ê uno sfigato,‪SupportoBullo1‬,Se ê uno sfigato
A_1,310,‪SupportoVittima3‬ : Perché dovrebbe esserlo ? ?,‪SupportoVittima3 : Why should it be? ?,empty,‪SupportoVittima3‬ , Perché dovrebbe esserlo ? ?,‪SupportoVittima3‬,Perché dovrebbe esserlo ? ?,‪SupportoVittima3‬,Perché dovrebbe esserlo ? ?
A_1,311,‪SupportoVittima3‬ : E non dire perché danza classica è uno sport da femmine,‪SupportoVittima3 : And do not say that ballet is a sport for girls,empty,‪SupportoVittima3‬ , E non dire perché danza classica è uno sport da femmine,‪SupportoVittima3‬,E non dire perché danza classica è uno sport da femmine,‪SupportoVittima3‬,E non dire perché danza classica è uno sport da femmine
A_1,312,‪SupportoVittima3‬ : Perché possono praticarlo tutti,‪SupportoVittima3 : Because everyone can practice it,empty,‪SupportoVittima3‬ , Perché possono praticarlo tutti,‪SupportoVittima3‬,Perché possono praticarlo tutti,‪SupportoVittima3‬,Perché possono praticarlo tutti
A_1,313,‪Bullo2‬ : Questo suona tanto come un ordine,‪Bullo2 : This sounds very much like an order,empty,‪Bullo2‬ , Questo suona tanto come un ordine,‪Bullo2‬,Questo suona tanto come un ordine,‪Bullo2‬,Questo suona tanto come un ordine
A_1,314,‪SupportoBullo1‬ : No,‪SupportoBullo1 : No,empty,‪SupportoBullo1‬ , No,‪SupportoBullo1‬,No,‪SupportoBullo1‬,No
A_1,315,‪SupportoVittima3‬ : Suona non é un ordine,"‪SupportoVittima3 : It sounds, it is  not an order",empty,‪SupportoVittima3‬ , Suona non é un ordine,‪SupportoVittima3‬,Suona non é un ordine,‪SupportoVittima3‬,Suona non é un ordine
A_1,316,"‪Bullo2‬ : Se io ti dicessi ""non ti permettere mai più"" te lo sto ordinando","‪Bullo2 : If I told you don't you ever dare  do that again,"" I'm ordering you.",empty,‪Bullo2‬ ," Se io ti dicessi ""non ti permettere mai più"" te lo sto ordinando",‪Bullo2‬,"Se io ti dicessi ""non ti permettere mai più"" te lo sto ordinando",‪Bullo2‬,"Se io ti dicessi ""non ti permettere mai più"" te lo sto ordinando"
A_1,317,"‪Bullo2‬ : Non ti sto chiedendo ""per favore , puoi non farlo più ? ""","‪Bullo2 : I'm not asking you ""please, can you stop doing that? """,empty,‪Bullo2‬ ," Non ti sto chiedendo ""per favore , puoi non farlo più ? """,‪Bullo2‬,"Non ti sto chiedendo ""per favore , puoi non farlo più ? """,‪Bullo2‬,"Non ti sto chiedendo ""per favore , puoi non farlo più ? """
A_1,318,‪SupportoVittima3‬ : Non credo proprio,‪SupportoVittima3 : I don't think so.,empty,‪SupportoVittima3‬ , Non credo proprio,‪SupportoVittima3‬,Non credo proprio,‪SupportoVittima3‬,Non credo proprio
A_1,319,‪SupportoVittima3‬ : Sono punti di vista,‪SupportoVittima3 : It's a matter of opinion.,empty,‪SupportoVittima3‬ , Sono punti di vista,‪SupportoVittima3‬,Sono punti di vista,‪SupportoVittima3‬,Sono punti di vista
A_1,320,‪SupportoBullo1‬ : Tu non mi dai ordini,‪SupportoBullo1 : You don't give me orders.,empty,‪SupportoBullo1‬ , Tu non mi dai ordini,‪SupportoBullo1‬,Tu non mi dai ordini,‪SupportoBullo1‬,Tu non mi dai ordini
A_1,321,"‪SupportoVittima3‬ : Allora : ""PER FAVORE PUOI NON FARLO PIU ? ""","‪SupportoVittima3 : Then : ""PLEASE CAN YOU NOT DO THAT ANYMORE ? "":",empty,‪SupportoVittima3‬ ," Allora   ""PER FAVORE PUOI NON FARLO PIU ? """,‪SupportoVittima3‬,"Allora ""PER FAVORE PUOI NON FARLO PIU ? """,‪SupportoVittima3‬,"Allora ""PER FAVORE PUOI NON FARLO PIU ? """
A_1,322,‪SupportoBullo1‬ : No,‪SupportoBullo1 : No,empty,‪SupportoBullo1‬ , No,‪SupportoBullo1‬,No,‪SupportoBullo1‬,No
A_1,323,‪Bullo2‬ : Anche il mio parere su Vittima è un punto di vista,‪Bullo2 : My opinion on Vittima is also a point of view,empty,‪Bullo2‬ , Anche il mio parere su Vittima è un punto di vista,‪Bullo2‬,Anche il mio parere su Vittima è un punto di vista,‪Bullo2‬,Anche il mio parere su Vittima è un punto di vista
A_1,324,‪Bullo2‬ : Cosa ?,‪Bullo2 : what?,empty,‪Bullo2‬ , Cosa ?,‪Bullo2‬,Cosa ?,‪Bullo2‬,Cosa ?
A_1,325,‪SupportoVittima3‬ : Vabbe` tanto la figura dello stupido la fai tu,"‪SupportoVittima3 : Well, it is you who look stupid anyway.",empty,‪SupportoVittima3‬ , Vabbe` tanto la figura dello stupido la fai tu,‪SupportoVittima3‬,Vabbe` tanto la figura dello stupido la fai tu,‪SupportoVittima3‬,Vabbe` tanto la figura dello stupido la fai tu
A_1,326,‪SupportoVittima3‬ : Tormentare Vittima,‪SupportoVittima3 : Harassing Vittima,empty,‪SupportoVittima3‬ , Tormentare Vittima,‪SupportoVittima3‬,Tormentare Vittima,‪SupportoVittima3‬,Tormentare Vittima
A_1,327,‪Bullo2‬ : Cosa ti interessa ?,‪Bullo2 : Why do you care?,empty,‪Bullo2‬ , Cosa ti interessa ?,‪Bullo2‬,Cosa ti interessa ?,‪Bullo2‬,Cosa ti interessa ?
A_1,328,‪Bullo2‬ : Sto tormentano Vittima non te,"‪Bullo2 : I am harassing Vittima, not you",empty,‪Bullo2‬ , Sto tormentano Vittima non te,‪Bullo2‬,Sto tormentano Vittima non te,‪Bullo2‬,Sto tormentano Vittima non te
A_1,329,‪SupportoVittima3‬ : Allora se io fossi Vittima non vorrei essere insultata per una sciocchezza,"‪SupportoVittima3 : If I were Vittima, I wouldn't want to be insulted for something silly.",empty,‪SupportoVittima3‬ , Allora se io fossi Vittima non vorrei essere insultata per una sciocchezza,‪SupportoVittima3‬,Allora se io fossi Vittima non vorrei essere insultata per una sciocchezza,‪SupportoVittima3‬,Allora se io fossi Vittima non vorrei essere insultata per una sciocchezza
A_1,330,‪Bullo2‬ : Ma tu non sei Vittima,‪Bullo2 : But you are not Vittima,empty,‪Bullo2‬ , Ma tu non sei Vittima,‪Bullo2‬,Ma tu non sei Vittima,‪Bullo2‬,Ma tu non sei Vittima
A_1,331,‪SupportoVittima3‬ : Come vedi ti hovrisposto,‪SupportoVittima3 : As you see I have answered you,empty,‪SupportoVittima3‬ , Come vedi ti hovrisposto,‪SupportoVittima3‬,Come vedi ti hovrisposto,‪SupportoVittima3‬,Come vedi ti hovrisposto
A_1,332,‪SupportoBullo1‬ : Vittima e uno sfigato frocio,‪SupportoBullo1 : Vittima is a faggot loser.,empty,‪SupportoBullo1‬ , Vittima e uno sfigato frocio,‪SupportoBullo1‬,Vittima e uno sfigato frocio,‪SupportoBullo1‬,Vittima e uno sfigato frocio
A_1,333,‪SupportoVittima3‬ : Perché tu no ? ?,‪SupportoVittima3 : Why not you? ?,empty,‪SupportoVittima3‬ , Perché tu no ? ?,‪SupportoVittima3‬,Perché tu no ? ?,‪SupportoVittima3‬,Perché tu no ? ?
A_1,334,‪SupportoBullo1‬ : No,‪SupportoBullo1 : No,empty,‪SupportoBullo1‬ , No,‪SupportoBullo1‬,No,‪SupportoBullo1‬,No
A_1,335,‪Bullo2‬ : Lui non fa danza classica,‪Bullo2 : He does not do ballet,empty,‪Bullo2‬ , Lui non fa danza classica,‪Bullo2‬,Lui non fa danza classica,‪Bullo2‬,Lui non fa danza classica
