File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
B_1,132,"‎24 / 04 / 18 , 21 : 02 - SupportoBullo1 : SupportoVittima2 stai zitto","‎24 / 04 / 18 , 21 : 02 - SupportoBullo1 : SupportoVittima2 shut up",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,133,"‎24 / 04 / 18 , 21 : 06 - SupportoVittima2 : &#128169;","‎24 / 04 / 18 , 21 : 06 - SupportoVittima2 : &#128169;",Insult-General_Insult,Bystander_defender,False,False
B_1,134,"‎24 / 04 / 18 , 21 : 06 - SupportoBullo1 : Ma tu sei già una &#128169;","‎24 / 04 / 18 , 21 : 06 - SupportoBullo1 : But you are already a &#128169;",Insult-General_Insult,Bystander_assistant,False,False
B_1,146,"‎24 / 04 / 18 , 21 : 10 - SupportoVittima2 : E se ci foste voi al suo posto","‎24 / 04 / 18 , 21 : 10 - SupportoVittima2 : What if you were in his shoes instead",Defense,Bystander_defender,False,False
B_1,149,"‎24 / 04 / 18 , 21 : 14 - SupportoBullo2 : Se l'é cercata","‎24 / 04 / 18 , 21 : 14 - SupportoBullo2 : He asked for it",Other,Bystander_assistant,False,False
B_1,150,"‎24 / 04 / 18 , 21 : 14 - SupportoVittima3 : ZITTA","‎24 / 04 / 18 , 21 : 14 - SupportoVittima3 : SHUT UP",Curse_or_Exclusion,Bystander_defender,False,False
B_1,151,"‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : SI ZITTA","‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : YES, SHUT UP",Curse_or_Exclusion,Bystander_defender,False,False
B_1,152,"‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : lui ha fatto solo bene","‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : he did the right thing",Defense,Bystander_defender,False,False
B_1,155,"‎24 / 04 / 18 , 21 : 16 - SupportoVittima2 : Parla lei , che ha il cervello piú piccolo di una noce . Anzi non ce lo hai manco","‎24 / 04 / 18 , 21 : 16 - SupportoVittima2 : She is talking, the one whose brain is smaller than a walnut. In fact you don't even have it",Insult-General_Insult,Bystander_assistant,False,False
B_1,157,"‎24 / 04 / 18 , 21 : 17 - SupportoBullo2 : Ah sì ? Non so vogliamo parlare di te ? ! Che se una persona ti dice qualcosa rimbalza nella tua testa vuota per 3 settimane . . .","‎24 / 04 / 18 , 21 : 17 - SupportoBullo2 : Oh yeah? I don't know, shall we talk about you? ! if a person tells you something it bounces around in your empty head for 3 weeks . . .",Insult-General_Insult,Bystander_assistant,False,False
B_1,163,"‎24 / 04 / 18 , 21 : 19 - SupportoBullo1 : Hai rotto","‎24 / 04 / 18 , 21 : 19 - SupportoBullo1 :  You have been annoying",Insult-General_Insult,Bystander_assistant,False,False
B_1,164,"‎24 / 04 / 18 , 21 : 20 - SupportoBullo1 : Testa vuota","‎24 / 04 / 18 , 21 : 20 - SupportoBullo1 : Airhead",Insult-General_Insult,Bystander_assistant,False,False
B_1,165,"‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Tu caso mai","‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : You, if anything  (just in case)",Insult-General_Insult,Bystander_defender,False,False
B_1,166,"‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Nella tua testa vuota gira solo l'invidia","‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Only jealousy fills  your empty head",Insult-General_Insult,Bystander_defender,False,False
B_1,167,"‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Solo pk lui è inteligente e tu no","‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Just because he's smart and you're not",Defense,Bystander_defender,False,False
B_1,169,"‎24 / 04 / 18 , 21 : 21 - SupportoBullo1 : Parla la più magra della classe &#128578;","‎24 / 04 / 18 , 21 : 21 - SupportoBullo1 : The skinniest in the class is talking &#128578;",Insult-BodyShame,Bystander_assistant,True,False
B_1,170,"‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : O che vuoi dire","‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : What do you mean?",Defense,Bystander_defender,False,False
B_1,171,"‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : Che centra","‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : What has it got to do with this?",Defense,Bystander_defender,False,False
B_1,173,"‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : Buon per me se sono mahra","‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : Good for me if  I’m thin",Defense,Bystander_defender,False,False
B_1,183,"‎24 / 04 / 18 , 21 : 28 - SupportoBullo2 : Sarà sicuramente andato a spifferare tutto ai suoi genitori lamentandosi come un bambino viziato","‎24 / 04 / 18 , 21 : 28 - SupportoBullo2 : He has surely gone to his parents complaining like a spoiled child",Defamation,Bystander_assistant,False,False
B_1,184,"‎25 / 04 / 18 , 09 : 53 - Bullo1 : Infatti è un gatto aggrappato alle palle &#128514; &#128514; &#129299; &#129299;","‎25 / 04 / 18 , 09 : 53 - Bullo1 : In fact, it's a cat clinging to balls &#128514; &#128514; &#129299; &#129299;",Insult-General_Insult,Harasser,False,False
B_1,185,"‎25 / 04 / 18 , 09 : 53 - SupportoBullo1 : Ai perfettamente ragione","‎25 / 04 / 18 , 09 : 53 - SupportoBullo1 : You are perfectly right",Encouragement_to_the_Harasser,Bystander_assistant,False,False
B_1,188,"‎25 / 04 / 18 , 09 : 54 - SupportoBullo1 : Ma stai li","‎25 / 04 / 18 , 09 : 54 - SupportoBullo1 : Just stay there",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,193,"‎25 / 04 / 18 , 09 : 55 - Bullo1 : Ma stai zitta . . . .","‎25 / 04 / 18 , 09 : 55 - Bullo1 : Shut up . . . .",Curse_or_Exclusion,Harasser,False,False
B_1,194,"‎25 / 04 / 18 , 09 : 55 - SupportoBullo1 : Grande","‎25 / 04 / 18 , 09 : 55 - SupportoBullo1 : Great",Encouragement_to_the_Harasser,Bystander_assistant,False,False
B_1,195,"‎25 / 04 / 18 , 09 : 55 - SupportoVittima2 : Ma stai zitto tu","‎25 / 04 / 18 , 09 : 55 - SupportoVittima2 : Shut up!",Curse_or_Exclusion,Bystander_defender,False,False
B_1,196,"‎25 / 04 / 18 , 09 : 56 - SupportoBullo1 : Tu devi stare zitta","‎25 / 04 / 18 , 09 : 56 - SupportoBullo1 : You must be quiet",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,197,"‎25 / 04 / 18 , 09 : 56 - SupportoBullo2 : Wow e Vittima dove é andato a finire ? Si lascia difendere da voi , ma intanto non scrive pk se la fa sotto dalla paura","‎25 / 04 / 18 , 09 : 56 - SupportoBullo2 : Wow and Vittima where did he go ? He lets himself be defended by you, but in the meantime he doesn't write ‘cos he’s wet himself from fear.",Defamation,Bystander_assistant,False,False
B_1,198,"‎25 / 04 / 18 , 09 : 57 - SupportoBullo1 : Si","‎25 / 04 / 18 , 09 : 57 - SupportoBullo1 : Yes",Encouragement_to_the_Harasser,Bystander_assistant,False,False
B_1,199,"‎25 / 04 / 18 , 09 : 57 - SupportoBullo1 : Infatti","‎25 / 04 / 18 , 09 : 57 - SupportoBullo1 : Indeed",Encouragement_to_the_Harasser,Bystander_assistant,False,False
B_1,201,"‎25 / 04 / 18 , 09 : 59 - SupportoVittima2 : No non lo farà mai io mi fido di lui e lo conosco molto bene","‎25 / 04 / 18 , 09 : 59 - SupportoVittima2 : No he never will, I trust him and I know him very well.",Defense,Bystander_defender,False,False
B_1,202,"‎25 / 04 / 18 , 10 : 00 - SupportoVittima2 : Non farebbe mai qualcosa ai suoi amici","‎25 / 04 / 18 , 10 : 00 - SupportoVittima2 : He would never do anything to his friends",Defense,Bystander_defender,False,False
B_1,212,"‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Ah si lo conosci molto bene ? Allora pk in classe nessuno lo considera e adesso vi mettete in testa che sia uno dei vostri migliori amici ? ! Facendo così vi sentite più forti ? Più caritatevoli ? Ricordate però che state difendendo una persona che ha fatto la spia su una cazzata che non gli riguardava , quindi state attenti pk quella è la sua vera natura","‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Oh really, you know him very well? So why in class no one considers him and now you get it in your head that he is one of your best friends ? ! Doing so makes you feel stronger ? More charitable? Remember though that you are defending a person who ratted about stupid shit that didn't concern him, so be careful ‘cos that is his true nature",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,212,"‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Ah si lo conosci molto bene ? Allora pk in classe nessuno lo considera e adesso vi mettete in testa che sia uno dei vostri migliori amici ? ! Facendo così vi sentite più forti ? Più caritatevoli ? Ricordate però che state difendendo una persona che ha fatto la spia su una cazzata che non gli riguardava , quindi state attenti pk quella è la sua vera natura","‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Oh really, you know him very well? So why in class no one considers him and now you get it in your head that he is one of your best friends ? ! Doing so makes you feel stronger ? More charitable? Remember though that you are defending a person who ratted about stupid shit that didn't concern him, so be careful ‘cos that is his true nature",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,212,"‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Ah si lo conosci molto bene ? Allora pk in classe nessuno lo considera e adesso vi mettete in testa che sia uno dei vostri migliori amici ? ! Facendo così vi sentite più forti ? Più caritatevoli ? Ricordate però che state difendendo una persona che ha fatto la spia su una cazzata che non gli riguardava , quindi state attenti pk quella è la sua vera natura","‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Oh really, you know him very well? So why in class no one considers him and now you get it in your head that he is one of your best friends ? ! Doing so makes you feel stronger ? More charitable? Remember though that you are defending a person who ratted about stupid shit that didn't concern him, so be careful ‘cos that is his true nature",Defamation,Bystander_assistant,False,False
B_1,212,"‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Ah si lo conosci molto bene ? Allora pk in classe nessuno lo considera e adesso vi mettete in testa che sia uno dei vostri migliori amici ? ! Facendo così vi sentite più forti ? Più caritatevoli ? Ricordate però che state difendendo una persona che ha fatto la spia su una cazzata che non gli riguardava , quindi state attenti pk quella è la sua vera natura","‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Oh really, you know him very well? So why in class no one considers him and now you get it in your head that he is one of your best friends ? ! Doing so makes you feel stronger ? More charitable? Remember though that you are defending a person who ratted about stupid shit that didn't concern him, so be careful ‘cos that is his true nature",Defamation,Bystander_assistant,False,False
B_1,213,"‎25 / 04 / 18 , 10 : 03 - SupportoBullo1 : Inffati","‎25 / 04 / 18 , 10 : 03 - SupportoBullo1 : Indeed",Encouragement_to_the_Harasser,Bystander_assistant,False,False
B_1,214,"‎25 / 04 / 18 , 10 : 29 - SupportoBullo1 : SupportoVittima2 lo sai che Vittima e andato a spifferare che tu prendi brutti voti in inglese","‎25 / 04 / 18 , 10 : 29 - SupportoBullo1 : SupportoVittima2 you know that Vittima spread the word that you get bad grades in English",Defamation,Bystander_assistant,False,False
B_1,215,"‎25 / 04 / 18 , 10 : 39 - Vittima : Io non ho fatto la spia , ho solo detto la verità alla prof perché non mi sembra il caso di portare le sigarette a scuola","‎25 / 04 / 18 , 10 : 39 - Vittima : I didn't snitch, I just told the teacher the truth because I don't think it's appropriate to bring cigarettes to school.",Defense,Victim,False,False
B_1,217,"‎25 / 04 / 18 , 10 : 39 - SupportoBullo1 : Ma stai zitto","‎25 / 04 / 18 , 10 : 39 - SupportoBullo1 : Shut up!",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,218,"‎25 / 04 / 18 , 10 : 39 - Vittima : I vostri insulti mi fanno male , ma tanto l'anno prossimo non ci vediamo","‎25 / 04 / 18 , 10 : 39 - Vittima : Your insults hurt me, but anyway we won't see each other next year.",Defense,Victim,False,False
B_1,220,"‎25 / 04 / 18 , 10 : 40 - SupportoBullo1 : Stai zitto","‎25 / 04 / 18 , 10 : 40 - SupportoBullo1 : Shut up!",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,224,"‎25 / 04 / 18 , 10 : 41 - SupportoBullo1 : Ma chi te la chiesto","‎25 / 04 / 18 , 10 : 41 - SupportoBullo1 : Has someone asked you?",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,225,"‎25 / 04 / 18 , 10 : 41 - SupportoVittima2 : Ooooo non mi deve dire tu quando ridere","‎25 / 04 / 18 , 10 : 41 - SupportoVittima2 : Ooooo you don't have to tell me when to laugh",Defense,Bystander_defender,False,False
B_1,226,"‎25 / 04 / 18 , 10 : 42 - SupportoBullo1 : Ma stai zitta","‎25 / 04 / 18 , 10 : 42 - SupportoBullo1 : Shut up!",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,227,"‎25 / 04 / 18 , 10 : 43 - SupportoBullo1 : Ma stai zitta mister ( Non sufficiente )","‎25 / 04 / 18 , 10 : 43 - SupportoBullo1 : Shut up mister (Not enough)",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,228,"‎25 / 04 / 18 , 10 : 53 - SupportoBullo2 : Non sono affari tuoi , dovevi stare zitto , a te cosa ti cambia se portiamo le sigarette ? ! Forse sei solo invidioso pk noi siamo popolari e tu no , e quindi ci metti nei guai solo per questo , pk ti senti escluso e cmq c'era anche una sigaretta per te se volevi","‎25 / 04 / 18 , 10 : 53 - SupportoBullo2 : It's none of your business, you should have kept quiet, why do you care if we bring cigarettes? ! Maybe you are just jealous ‘cos we are popular and you are not, and then you get us in trouble just for this, ‘cos you feel excluded and, anyway, there was also a cigarette for you if you wanted",Curse_or_Exclusion,Bystander_assistant,False,False
B_1,230,"‎26 / 04 / 18 , 16 : 03 - SupportoVittima1 : Già , fumare fa male alla salute e a scuola poi . . . Bravo Vittima , speriamo che lo capiscano che hai fatto la cosa giusta","‎26 / 04 / 18 , 16 : 03 - SupportoVittima1 : Yeah, smoking is bad for your health and at school... Well done Vittima, hopefully they understand that you did the right thing",Defense,Bystander_defender,False,False
B_1,234,"‎26 / 04 / 18 , 16 : 36 - SupportoVittima2 : Non ascolatre quei bulli sono solo invidiosi","‎26 / 04 / 18 , 16 : 36 - SupportoVittima2 : Don't listen to those bullies, they are just jealous",Defense,Bystander_defender,False,False
B_1,237,"‎26 / 04 / 18 , 16 : 41 - SupportoBullo2 : Ma di chi ? ! Di quello là ? ! Ma fammi il favore che non me ne faccio niente di uno sfigato come lui !","‎26 / 04 / 18 , 16 : 41 - SupportoBullo2 :  of whom? ! Of that guy? ! do me a favor, I don't need a loser like him!",Insult-General_Insult,Bystander_assistant,False,False
B_2,0,"‎24 / 04 / 18 , 17 : 12 - Bullo1 : Bravo","‎24 / 04 / 18 , 17 : 12 - Bullo1 : Well said",Insult-General_Insult,Harasser,True,False
B_2,2,"‎24 / 04 / 18 , 17 : 12 - Bullo1 : Sai sei bravissimo ad fare la spia","‎24 / 04 / 18 , 17 : 12 - Bullo1 : You know you are very good at being a spy",Insult-General_Insult,Harasser,False,False
B_2,3,"‎24 / 04 / 18 , 17 : 12 - SupportoBullo2 : Esatto spione !","‎24 / 04 / 18 , 17 : 12 - SupportoBullo2 : Exactly, snitch!",Insult-General_Insult,Bystander_assistant,False,False
B_2,4,"‎24 / 04 / 18 , 17 : 13 - SupportoVittima1 : Senti ha fatto bene a dire tutto alla prof","‎24 / 04 / 18 , 17 : 13 - SupportoVittima1 : Look, he was right to tell the teacher everything.",Defense,Bystander_defender,False,False
B_2,6,"‎24 / 04 / 18 , 17 : 13 - Bullo1 : Ok ma sono affari nostri","‎24 / 04 / 18 , 17 : 13 - Bullo1 : Ok but it's our business",Defense,Harasser,False,False
B_2,8,"‎24 / 04 / 18 , 17 : 13 - SupportoVittima2 : Ha fatto quello che doveba fare","‎24 / 04 / 18 , 17 : 13 - SupportoVittima2 : He did what he had to do",Defense,Bystander_defender,False,False
B_2,10,"‎24 / 04 / 18 , 17 : 13 - SupportoVittima2 : Ha fatto bene a dire tutto alla prof .","‎24 / 04 / 18 , 17 : 13 - SupportoVittima2 : She was right to tell the teacher everything.",Defense,Bystander_defender,False,False
B_2,11,"‎24 / 04 / 18 , 17 : 13 - SupportoVittima1 : L ’ avrei fatto anche io ! Ha fatto la cosa giusta !","‎24 / 04 / 18 , 17 : 13 - SupportoVittima1 : I would have done it too! He did the right thing!",Defense,Bystander_defender,False,False
B_2,12,"‎24 / 04 / 18 , 17 : 13 - Bullo1 : Ma levati che quello la non sa fare altro solo rompere","‎24 / 04 / 18 , 17 : 13 - Bullo1 : Get out of the way, that one doesn't do anything but pester",Insult-General_Insult,Harasser,False,False
B_2,13,"‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : Esatto non sono affari vostri spioni","‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : That's right it's none of your business, snitches",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,13,"‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : Esatto non sono affari vostri spioni","‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : That's right it's none of your business, snitches",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,13,"‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : Esatto non sono affari vostri spioni","‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : That's right it's none of your business, snitches",Insult-General_Insult,Bystander_assistant,False,False
B_2,13,"‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : Esatto non sono affari vostri spioni","‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : That's right it's none of your business, snitches",Insult-General_Insult,Bystander_assistant,False,False
B_2,14,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : Tu stai zitta","‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : You shut up",Curse_or_Exclusion,Bystander_defender,False,False
B_2,15,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima2 : Lasciatelo stare .","‎24 / 04 / 18 , 17 : 14 - SupportoVittima2 : Leave him alone.",Defense,Bystander_defender,False,False
B_2,17,"‎24 / 04 / 18 , 17 : 14 - Bullo1 : Non dire zitta alla mia amica","‎24 / 04 / 18 , 17 : 14 - Bullo1 : Don't tell my friend to shut up",Defense,Harasser,False,False
B_2,20,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : Faccio quel cavolo che mi pare","‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : I do whatever the hell I want",Defense,Bystander_defender,False,False
B_2,23,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima2 : Deve stare zitta","‎24 / 04 / 18 , 17 : 14 - SupportoVittima2 : She must shut up",Curse_or_Exclusion,Bystander_defender,False,False
B_2,25,"‎24 / 04 / 18 , 17 : 14 - Bullo1 : Ma tua mamma sta zitta","‎24 / 04 / 18 , 17 : 14 - Bullo1 : Geez,  shut up",Insult-Attacking_relatives,Harasser,False,False
B_2,26,"‎24 / 04 / 18 , 17 : 14 - SupportoBullo2 : Sapete soltanto fare la spia pk siete i cocchi dei prof spioniiii","‎24 / 04 / 18 , 17 : 14 - SupportoBullo2 : You only know how to snitch ‘cos you are the teacher’s pet who snitches",Insult-General_Insult,Bystander_assistant,False,False
B_2,27,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : Bullo1 nessuno ti ha detto di parlare","‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : Bullo1 nobody told you to talk",Curse_or_Exclusion,Harasser,False,False
B_2,31,"‎24 / 04 / 18 , 17 : 15 - SupportoVittima2 : L'unico che deve chiudere la bocca qui è lui .","‎24 / 04 / 18 , 17 : 15 - SupportoVittima2 : The only one who needs to shut up here is him .",Curse_or_Exclusion,Bystander_defender,False,False
B_2,34,"‎24 / 04 / 18 , 17 : 15 - SupportoVittima2 : Lasciate stare Vittima","‎24 / 04 / 18 , 17 : 15 - SupportoVittima2 : Leave Vittima alone",Defense,Bystander_defender,False,False
B_2,35,"‎24 / 04 / 18 , 17 : 15 - Bullo1 : Ooo poverino","‎24 / 04 / 18 , 17 : 15 - Bullo1 : Ooo poor thing",Other,Harasser,True,False
B_2,36,"‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : Lascialo stare !","‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : Leave him alone!",Defense,Bystander_defender,False,False
B_2,39,"‎24 / 04 / 18 , 17 : 16 - SupportoBullo2 : Ma state zitti . . . i sapientoni li fate voi","‎24 / 04 / 18 , 17 : 16 - SupportoBullo2 : shut up . . . you are being smartasses",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,40,"‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : State zitti tossici del cavolo","‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : Shut the hell up you loser junkies",Insult-General_Insult,Bystander_defender,False,False
B_2,40,"‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : State zitti tossici del cavolo","‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : Shut the hell up you loser junkies",Insult-General_Insult,Bystander_defender,False,False
B_2,40,"‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : State zitti tossici del cavolo","‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : Shut the hell up you loser junkies",Curse_or_Exclusion,Bystander_defender,False,False
B_2,40,"‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : State zitti tossici del cavolo","‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : Shut the hell up you loser junkies",Curse_or_Exclusion,Bystander_defender,False,False
B_2,43,"‎24 / 04 / 18 , 17 : 16 - Bullo1 : Chiedi a tua sorella se non so fare altro","‎24 / 04 / 18 , 17 : 16 - Bullo1 : Ask your sister if I can't do anything else",Insult-Attacking_relatives,Harasser,False,False
B_2,44,"‎24 / 04 / 18 , 17 : 17 - SupportoBullo1 : È tu sai solo parlare quando non serve !","‎24 / 04 / 18 , 17 : 17 - SupportoBullo1 : you only talk when you don't need to!",Insult-General_Insult,Bystander_assistant,False,False
B_2,45,"‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Stai zitta tu cocca della prof","‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Shut up you, teacher's pet",Insult-General_Insult,Bystander_assistant,False,False
B_2,45,"‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Stai zitta tu cocca della prof","‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Shut up you, teacher's pet",Insult-General_Insult,Bystander_assistant,False,False
B_2,45,"‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Stai zitta tu cocca della prof","‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Shut up you, teacher's pet",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,45,"‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Stai zitta tu cocca della prof","‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Shut up you, teacher's pet",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,47,"‎24 / 04 / 18 , 17 : 17 - SupportoVittima1 : Quelli che ci fanno la figura degli idioti siete voi !","‎24 / 04 / 18 , 17 : 17 - SupportoVittima1 : You are the ones who look like idiots!",Insult-General_Insult,Bystander_defender,False,False
B_2,49,"‎24 / 04 / 18 , 17 : 17 - SupportoVittima2 : Io parlo quando mi pare e piace","‎24 / 04 / 18 , 17 : 17 - SupportoVittima2 : I speak whenever I want to",Defense,Bystander_defender,False,False
B_2,50,"‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : Ma che cavolo vuoi vai via","‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : what the hell do you want, go away",Defense,Bystander_defender,False,False
B_2,50,"‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : Ma che cavolo vuoi vai via","‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : what the hell do you want, go away",Defense,Bystander_defender,False,False
B_2,50,"‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : Ma che cavolo vuoi vai via","‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : what the hell do you want, go away",Curse_or_Exclusion,Bystander_defender,False,False
B_2,50,"‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : Ma che cavolo vuoi vai via","‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : what the hell do you want, go away",Curse_or_Exclusion,Bystander_defender,False,False
B_2,51,"‎24 / 04 / 18 , 17 : 18 - Bullo1 : A si noi la facciamo per questa volta ma voi siete idioti a prescindere","‎24 / 04 / 18 , 17 : 18 - Bullo1 : yes, we’ll do it this time but you are idiots  no matter what",Insult-General_Insult,Harasser,False,False
B_2,52,"‎24 / 04 / 18 , 17 : 18 - SupportoBullo1 : Esatto","‎24 / 04 / 18 , 17 : 18 - SupportoBullo1 : Exactly",Encouragement_to_the_Harasser,Bystander_assistant,False,False
B_2,53,"‎24 / 04 / 18 , 17 : 18 - SupportoBullo2 : Vaiii grande","‎24 / 04 / 18 , 17 : 18 - SupportoBullo2 : great",Encouragement_to_the_Harasser,Bystander_assistant,False,False
B_2,54,"‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : Noi supereremo l ’ anno voi no !","‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : We'll get pass the year and you won't!",Defense,Bystander_defender,False,False
B_2,60,"‎24 / 04 / 18 , 17 : 19 - SupportoBullo2 : Esatto quindi state zitti","‎24 / 04 / 18 , 17 : 19 - SupportoBullo2 : Exactly, so shut up",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,61,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : Sono messa meglio di te tesorooo","‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : I'm in better shape than you honey",Defense,Bystander_defender,False,False
B_2,63,"‎24 / 04 / 18 , 17 : 19 - Bullo1 : Io a te ti spacco di schiaffi","‎24 / 04 / 18 , 17 : 19 - Bullo1 : I'll slap your face",Threat_or_Blackmail,Harasser,False,False
B_2,65,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima1 : Ma secondo te se dei compagni portano delle sigarette a scuola vengono premiati ? La coerenza ragazzina","‎24 / 04 / 18 , 17 : 19 - SupportoVittima1 : But do you think that if classmates bring cigarettes to school they are rewarded? Consistency, little girl",Insult-General_Insult,Bystander_defender,False,False
B_2,71,"‎24 / 04 / 18 , 17 : 20 - SupportoVittima2 : Siete solo dei bambini","‎24 / 04 / 18 , 17 : 20 - SupportoVittima2 : You are just kids",Defense,Bystander_defender,False,False
B_2,73,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Non ho come padre uno come te . Mi farebbe solo schifo","‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : I don't have someone like you as a father. It would just make me sick",Defense,Bystander_defender,False,False
B_2,73,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Non ho come padre uno come te . Mi farebbe solo schifo","‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : I don't have someone like you as a father. It would just make me sick",Defense,Bystander_defender,False,False
B_2,73,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Non ho come padre uno come te . Mi farebbe solo schifo","‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : I don't have someone like you as a father. It would just make me sick",Insult-General_Insult,Bystander_defender,False,False
B_2,73,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Non ho come padre uno come te . Mi farebbe solo schifo","‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : I don't have someone like you as a father. It would just make me sick",Insult-General_Insult,Bystander_defender,False,False
B_2,74,"‎24 / 04 / 18 , 17 : 21 - SupportoBullo1 : Ma tu fai schifo !","‎24 / 04 / 18 , 17 : 21 - SupportoBullo1 : But you suck!",Insult-General_Insult,Bystander_assistant,False,False
