File,SentenceNumber,Sentence,Translation,TimeStamp,author,raw,authorEmoji,textEmoji,authorNon,textNon
A_1,200,‪SupportoVittima3‬ : Cosa vi ha fatto,‪SupportoVittima3 : what did he/she do to you,empty,‪SupportoVittima3 , what did he/she do to you,‪SupportoVittima3,what did he/she do to you,‪SupportoVittima3,what did he/she do to you
A_1,201,‪SupportoVittima3‬ : Vi da fastidio che balla,‪SupportoVittima3 : Does it bother you that he dances?,empty,‪SupportoVittima3 , Does it bother you that he dances?,‪SupportoVittima3,Does it bother you that he dances?,‪SupportoVittima3,Does it bother you that he dances?
A_1,202,‪SupportoVittima3‬ : ? ? ?,‪SupportoVittima3 : ? ? ?,empty,‪SupportoVittima3 , ? ? ?,‪SupportoVittima3,? ? ?,‪SupportoVittima3,? ? ?
A_1,203,‪Bullo2‬ : No ma non è una cosa che fanno u maschi,"‪Bullo2 : No, but it's not something that males do.",empty,‪Bullo2 ," No, but it's not something that males do.",‪Bullo2,"No, but it's not something that males do.",‪Bullo2,"No, but it's not something that males do."
A_1,204,‪Bullo2‬ : Questo messaggio è stato eliminato,‪Bullo2 : This message has been deleted,empty,‪Bullo2 , This message has been deleted,‪Bullo2,This message has been deleted,‪Bullo2,This message has been deleted
A_1,205,‪Bullo2‬ : I*,‪Bullo2 : I*,empty,‪Bullo2 , I*,‪Bullo2,I*,‪Bullo2,I*
A_1,206,‪SupportoVittima3‬ : Allora ?,‪SupportoVittima3 : So?,empty,‪SupportoVittima3 , So?,‪SupportoVittima3,So?,‪SupportoVittima3,So?
A_1,207,‪Bullo2‬ : Prendi ad esempio Marco Bolla,‪Bullo2 : Take for example Marco Bolla,empty,‪Bullo2 , Take for example Marco Bolla,‪Bullo2,Take for example Marco Bolla,‪Bullo2,Take for example Marco Bolla
A_1,208,‪Bullo2‬ : È gay,‪Bullo2 : He is gay,empty,‪Bullo2 , He is gay,‪Bullo2,He is gay,‪Bullo2,He is gay
A_1,209,‪SupportoVittima3‬ : Io se voglio posso fare rugby .,‪SupportoVittima3 : I can play rugby if I want to .,empty,‪SupportoVittima3 , I can play rugby if I want to .,‪SupportoVittima3,I can play rugby if I want to .,‪SupportoVittima3,I can play rugby if I want to .
A_1,210,‪Bullo2‬ : Probabilmente Vittima seguirà il suo esempio,‪Bullo2 : Vittima will probably follow his example.,empty,‪Bullo2 , Vittima will probably follow his example.,‪Bullo2,Vittima will probably follow his example.,‪Bullo2,Vittima will probably follow his example.
A_1,211,Vittima : E chi sarebbe Marco Bolla ? Un tuo amico ?,Vittima : And who is Marco Bolla by the way? A friend of yours?,empty,Vittima , And who is Marco Bolla by the way? A friend of yours?,Vittima,And who is Marco Bolla by the way? A friend of yours?,Vittima,And who is Marco Bolla by the way? A friend of yours?
A_1,212,"Vittima : Io conosco Roberto Bolle , il ballerino .","Vittima : I know Roberto Bolle, the dancer.",empty,Vittima ," I know Roberto Bolle, the dancer.",Vittima,"I know Roberto Bolle, the dancer.",Vittima,"I know Roberto Bolle, the dancer."
A_1,213,"Vittima : mi sa che , come credevo , è solo l'ignoranza a parlare","Vittima : I guess, as I thought, it's just ignorance talking",empty,Vittima ," I guess, as I thought, it's just ignorance talking",Vittima,"I guess, as I thought, it's just ignorance talking",Vittima,"I guess, as I thought, it's just ignorance talking"
A_1,214,Vittima : ahahahahaha,Vittima : Ahahahaha,empty,Vittima , Ahahahaha,Vittima,Ahahahaha,Vittima,Ahahahaha
A_1,215,‪Bullo2‬ : Sorry Marco Bolle,‪Bullo2 : Sorry Marco Bolle,empty,‪Bullo2 , Sorry Marco Bolle,‪Bullo2,Sorry Marco Bolle,‪Bullo2,Sorry Marco Bolle
A_1,216,‪Bullo2‬ : E se avessi sbagliato a schiacciare ?,‪Bullo2 : What if I made a mistake in smashing?,empty,‪Bullo2 , What if I made a mistake in smashing?,‪Bullo2,What if I made a mistake in smashing?,‪Bullo2,What if I made a mistake in smashing?
A_1,217,‪Bullo2‬ : Succede a tutti,‪Bullo2 : It happens to everyone.,empty,‪Bullo2 , It happens to everyone.,‪Bullo2,It happens to everyone.,‪Bullo2,It happens to everyone.
A_1,218,"‪SupportoVittima1‬ : Il mio non era un insulto , era solo un modo per dimostrarvi che anche gli uomini possono fare danza classica !","‪SupportoVittima1 : Mine was not an insult, it was just a way to show you that men can also do ballet!",empty,‪SupportoVittima1 ," Mine was not an insult, it was just a way to show you that men can also do ballet!",‪SupportoVittima1,"Mine was not an insult, it was just a way to show you that men can also do ballet!",‪SupportoVittima1,"Mine was not an insult, it was just a way to show you that men can also do ballet!"
A_1,219,‪Bullo2‬ : Quindi gli ignoranti siete voi,‪Bullo2 : So you're the ignorant ones.,empty,‪Bullo2 , So you're the ignorant ones.,‪Bullo2,So you're the ignorant ones.,‪Bullo2,So you're the ignorant ones.
A_1,220,‪Bullo2‬ : Io continuo a pensare che sia frocio,‪Bullo2 : I still think he's a fag.,empty,‪Bullo2 , I still think he's a fag.,‪Bullo2,I still think he's a fag.,‪Bullo2,I still think he's a fag.
A_1,221,‪SupportoVittima1‬ : Perché ?,‪SupportoVittima1 : Why?,empty,‪SupportoVittima1 , Why?,‪SupportoVittima1,Why?,‪SupportoVittima1,Why?
A_1,222,‪Bullo2‬ : Perché danza classica è da femmine,‪Bullo2 : Because ballet is for girls,empty,‪Bullo2 , Because ballet is for girls,‪Bullo2,Because ballet is for girls,‪Bullo2,Because ballet is for girls
A_1,223,‪Bullo2‬ : Ah ecco perché Vittima fa da danza,‪Bullo2 : Ah that's why Vittima is a dancer,empty,‪Bullo2 , Ah that's why Vittima is a dancer,‪Bullo2,Ah that's why Vittima is a dancer,‪Bullo2,Ah that's why Vittima is a dancer
A_1,224,‪Bullo1‬ : Ma Vittima non è una femmina è una ballerina,"‪Bullo1 : But Vittima isn't a girl, she's a dancer.",empty,‪Bullo1 ," But Vittima isn't a girl, she's a dancer.",‪Bullo1,"But Vittima isn't a girl, she's a dancer.",‪Bullo1,"But Vittima isn't a girl, she's a dancer."
A_1,225,‪Bullo1‬ : Vittima è così poco maschio che se si sposa il parroco lo dichiara moglie e moglie,"‪Bullo1 : Vittima is so unmanly that if he marries, the pastor will declare him wife and wife",empty,‪Bullo1 ," Vittima is so unmanly that if he marries, the pastor will declare him wife and wife",‪Bullo1,"Vittima is so unmanly that if he marries, the pastor will declare him wife and wife",‪Bullo1,"Vittima is so unmanly that if he marries, the pastor will declare him wife and wife"
A_1,226,‪Bullo2‬ : È inutile insultarlo per farlo spegnere . Non si può spegnere una cosa mai accesa,‪Bullo2 : It's useless to insult him and make him turn it off. You can't turn off something that's never been turned on.,empty,‪Bullo2 , It's useless to insult him and make him turn it off. You can't turn off something that's never been turned on.,‪Bullo2,It's useless to insult him and make him turn it off. You can't turn off something that's never been turned on.,‪Bullo2,It's useless to insult him and make him turn it off. You can't turn off something that's never been turned on.
A_1,227,‪Bullo1‬ : Oooooook,‪Bullo1 : Oooooook,empty,‪Bullo1 , Oooooook,‪Bullo1,Oooooook,‪Bullo1,Oooooook
A_1,228,‪Bullo1‬ : Ooooooo,‪Bullo1 : Ooooooo,empty,‪Bullo1 , Ooooooo,‪Bullo1,Ooooooo,‪Bullo1,Ooooooo
A_1,229,Vittima : Anche tu ti ci metti ?,Vittima : You too?,empty,Vittima , You too?,Vittima,You too?,Vittima,You too?
A_1,230,Vittima : Secondo me se provassi a fare danza piacerebbe molto . Prova .,"Vittima : In my opinion if you took ballet, you'd like it. Try it.",empty,Vittima ," In my opinion if you took ballet, you'd like it. Try it.",Vittima,"In my opinion if you took ballet, you'd like it. Try it.",Vittima,"In my opinion if you took ballet, you'd like it. Try it."
A_1,231,‪Bullo2‬ : Sei fissato madonna !,‪Bullo2 : You're obsessed Geez!,empty,‪Bullo2 , You're obsessed Geez!,‪Bullo2,You're obsessed Geez!,‪Bullo2,You're obsessed Geez!
A_1,232,‪Bullo1‬ : Non mi entrerebbe il tutù perché io il coso c'è la ho,‪Bullo1 : The tutu would not fit me because I do have that thing,empty,‪Bullo1 , The tutu would not fit me because I do have that thing,‪Bullo1,The tutu would not fit me because I do have that thing,‪Bullo1,The tutu would not fit me because I do have that thing
A_1,233,‪Bullo2‬ : Si cosi magari viene deriso anche lui,"‪Bullo2 : Yes, so maybe he'll get laughed at too.",empty,‪Bullo2 ," Yes, so maybe he'll get laughed at too.",‪Bullo2,"Yes, so maybe he'll get laughed at too.",‪Bullo2,"Yes, so maybe he'll get laughed at too."
A_1,234,‪Bullo2‬ : Bullo1 un cervello ce l'ha,‪Bullo2 : Bullo1 has a brain,empty,‪Bullo2 , Bullo1 has a brain,‪Bullo2,Bullo1 has a brain,‪Bullo2,Bullo1 has a brain
A_1,235,‪Bullo2‬ : A differenza tua,‪Bullo2 : Unlike you,empty,‪Bullo2 , Unlike you,‪Bullo2,Unlike you,‪Bullo2,Unlike you
A_1,236,‪Bullo1‬ : Così divento obeso anche io,‪Bullo1 : This way I’ll become obese too,empty,‪Bullo1 , This way I’ll become obese too,‪Bullo1,This way I’ll become obese too,‪Bullo1,This way I’ll become obese too
A_1,237,‪Bullo1‬ : Anche no,‪Bullo1 : Better not,empty,‪Bullo1 , Better not,‪Bullo1,Better not,‪Bullo1,Better not
A_1,238,‪Bullo1‬ : ! ! ! !,‪Bullo1 : ! ! ! !,empty,‪Bullo1 , ! ! ! !,‪Bullo1,! ! ! !,‪Bullo1,! ! ! !
A_1,239,"‪Bullo2‬ : Io non dico che al saggio Vittima farà schifo , dico solo che invidio i non vedenti","‪Bullo2 : I'm not saying Vittima will suck at the recital , I'm just saying I envy the visually impaired.",empty,‪Bullo2 ," I'm not saying Vittima will suck at the recital , I'm just saying I envy the visually impaired.",‪Bullo2,"I'm not saying Vittima will suck at the recital , I'm just saying I envy the visually impaired.",‪Bullo2,"I'm not saying Vittima will suck at the recital , I'm just saying I envy the visually impaired."
A_1,240,‪Bullo2‬ : Detti anche ciechi,‪Bullo2 : Also called blind,empty,‪Bullo2 , Also called blind,‪Bullo2,Also called blind,‪Bullo2,Also called blind
A_1,241,"Vittima : Mi sa che i ciechi siete voi che non volete vedere . E vedete solo le cose che volete voi , senza capire gli altri .","Vittima : I think you are the blind who don't want to see. And you see only the things you want , without understanding the others .",empty,Vittima ," I think you are the blind who don't want to see. And you see only the things you want , without understanding the others .",Vittima,"I think you are the blind who don't want to see. And you see only the things you want , without understanding the others .",Vittima,"I think you are the blind who don't want to see. And you see only the things you want , without understanding the others ."
A_1,242,"‪SupportoVittima1‬ : Ma mi spiegate , pensandoci prima di scrivere , perchè lo indultate in questa maniera ? Saranno cavolacci suoi se fa danza ? Se a voi non interessa non andate neanche al saggio ! Lui è solo statp gentile a invitarvi !","‪SupportoVittima1 : But explain to me, thinking about it before writing, why do you insult him in this way? It is his business if he dances! If you are not interested, don't even go to the recital! He was just kind enough to invite you!",empty,‪SupportoVittima1 ," But explain to me, thinking about it before writing, why do you insult him in this way? It is his business if he dances! If you are not interested, don't even go to the recital! He was just kind enough to invite you!",‪SupportoVittima1,"But explain to me, thinking about it before writing, why do you insult him in this way? It is his business if he dances! If you are not interested, don't even go to the recital! He was just kind enough to invite you!",‪SupportoVittima1,"But explain to me, thinking about it before writing, why do you insult him in this way? It is his business if he dances! If you are not interested, don't even go to the recital! He was just kind enough to invite you!"
A_1,243,‪Bullo2‬ : Poteva evitare di fare la figura del finocchio non invitandoci,‪Bullo2 : He could have avoided making the impression of a fag by not inviting us,empty,‪Bullo2 , He could have avoided making the impression of a fag by not inviting us,‪Bullo2,He could have avoided making the impression of a fag by not inviting us,‪Bullo2,He could have avoided making the impression of a fag by not inviting us
A_1,244,‪SupportoVittima1‬ : Ma se vi ha invitato ci sarà un motivo !,"‪SupportoVittima1 : But if he invited you, there must  be a reason !",empty,‪SupportoVittima1 ," But if he invited you, there must  be a reason !",‪SupportoVittima1,"But if he invited you, there must be a reason !",‪SupportoVittima1,"But if he invited you, there must be a reason !"
A_1,245,‪Bullo2‬ : Si,‪Bullo2 : Yes,empty,‪Bullo2 , Yes,‪Bullo2,Yes,‪Bullo2,Yes
A_1,246,‪Bullo2‬ : Non c'era nessuno che voleva venire a vederlo,‪Bullo2 : No one wanted to come and see him.,empty,‪Bullo2 , No one wanted to come and see him.,‪Bullo2,No one wanted to come and see him.,‪Bullo2,No one wanted to come and see him.
A_1,247,‪Bullo2‬ : Eccolo qua il motivo,‪Bullo2 : Here's the reason.,empty,‪Bullo2 , Here's the reason.,‪Bullo2,Here's the reason.,‪Bullo2,Here's the reason.
A_1,248,‪SupportoVittima1‬ : Ma se sapeva che lo avreste insultato non vi avrebbe neanche invitato ! Tanto è meglio non avere nessuno al proprio saggio che essere insultati fino a quando non muori,‪SupportoVittima1 : But if he knew you were going to insult him he would not have even invited you! It is better not to have anyone at your recital than to be insulted until you die,empty,‪SupportoVittima1 , But if he knew you were going to insult him he would not have even invited you! It is better not to have anyone at your recital than to be insulted until you die,‪SupportoVittima1,But if he knew you were going to insult him he would not have even invited you! It is better not to have anyone at your recital than to be insulted until you die,‪SupportoVittima1,But if he knew you were going to insult him he would not have even invited you! It is better not to have anyone at your recital than to be insulted until you die
A_1,249,‪Bullo2‬ : Non ci ha pensato,‪Bullo2 : He did not think about it,empty,‪Bullo2 , He did not think about it,‪Bullo2,He did not think about it,‪Bullo2,He did not think about it
A_1,250,‪SupportoVittima1‬ : Io credo di sì ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,‪SupportoVittima1 : I think so! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,empty,‪SupportoVittima1 , I think so! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,‪SupportoVittima1,I think so! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,‪SupportoVittima1,I think so! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
A_1,251,‪Bullo2‬ : Ma secondo me i neuroni che funzionano nella sua testa sono un po' meno di zero,‪Bullo2 : But I think the neurons working in his head are a little less than zero.,empty,‪Bullo2 , But I think the neurons working in his head are a little less than zero.,‪Bullo2,But I think the neurons working in his head are a little less than zero.,‪Bullo2,But I think the neurons working in his head are a little less than zero.
A_1,252,‪Bullo2‬ : Quindi difficile che ci abbia pensato,‪Bullo2 : Therefore it is unlikely he thought about that,empty,‪Bullo2 , Therefore it is unlikely he thought about that,‪Bullo2,Therefore it is unlikely he thought about that,‪Bullo2,Therefore it is unlikely he thought about that
A_1,253,‪SupportoVittima1‬ : Cosa ne sai ? Glielo hai chiesto ?,‪SupportoVittima1 :  How would you know? Have you asked him?,empty,‪SupportoVittima1 ,  How would you know? Have you asked him?,‪SupportoVittima1,How would you know? Have you asked him?,‪SupportoVittima1,How would you know? Have you asked him?
A_1,254,‪Bullo2‬ : Ma dai ! Pensi davvero che nella sua testa ci siano neuroni funzionanti ?,‪Bullo2 : Come on! Do you really think he has functioning neurons in his head?,empty,‪Bullo2 , Come on! Do you really think he has functioning neurons in his head?,‪Bullo2,Come on! Do you really think he has functioning neurons in his head?,‪Bullo2,Come on! Do you really think he has functioning neurons in his head?
A_1,255,Vittima : Grazie SupportoVittima1 ! Sei una amica .,Vittima : Thanks SupportoVittima1! You are a friend.,empty,Vittima , Thanks SupportoVittima1! You are a friend.,Vittima,Thanks SupportoVittima1! You are a friend.,Vittima,Thanks SupportoVittima1! You are a friend.
A_1,256,Vittima : E pensavo che anche gli altri lo fossero . Ma forse mi sbagliavo .,Vittima : And I thought the others were too. But maybe I was wrong.,empty,Vittima , And I thought the others were too. But maybe I was wrong.,Vittima,And I thought the others were too. But maybe I was wrong.,Vittima,And I thought the others were too. But maybe I was wrong.
A_1,257,‪SupportoVittima1‬ : Si,‪SupportoVittima1 : Yes,empty,‪SupportoVittima1 , Yes,‪SupportoVittima1,Yes,‪SupportoVittima1,Yes
A_1,258,‪Bullo2‬ : Non ci credo,‪Bullo2 : I don't believe it,empty,‪Bullo2 , I don't believe it,‪Bullo2,I don't believe it,‪Bullo2,I don't believe it
A_1,259,‪SupportoVittima3‬ : Allora siete solo dei idioti a fare queste discriminazioni,‪SupportoVittima3 : Then you're just idiots to discriminate in this way.,empty,‪SupportoVittima3 , Then you're just idiots to discriminate in this way.,‪SupportoVittima3,Then you're just idiots to discriminate in this way.,‪SupportoVittima3,Then you're just idiots to discriminate in this way.
A_1,260,Vittima : Grazie SupportoVittima3 !,Vittima : Thanks SupportoVittima3!,empty,Vittima , Thanks SupportoVittima3!,Vittima,Thanks SupportoVittima3!,Vittima,Thanks SupportoVittima3!
A_1,261,"Vittima : E adesso , come mi ha consigliato un amico , meglio che stacchi e vada ad allenarmi .","Vittima : And now, as a friend advised me, I'd better get out of here and go to practice.",empty,Vittima ," And now, as a friend advised me, I'd better get out of here and go to practice.",Vittima,"And now, as a friend advised me, I'd better get out of here and go to practice.",Vittima,"And now, as a friend advised me, I'd better get out of here and go to practice."
A_1,262,‪Bullo2‬ : Bravo vai ad allenarti tanto non riesci a diventare bravo a danza classica,"‪Bullo2 : That's right go work out, you can't get good at ballet anyway",empty,‪Bullo2 ," That's right go work out, you can't get good at ballet anyway",‪Bullo2,"That's right go work out, you can't get good at ballet anyway",‪Bullo2,"That's right go work out, you can't get good at ballet anyway"
A_1,263,"‪SupportoVittima3‬ : Non è vero , sono sicura che è il + bravo del corso","‪SupportoVittima3 : It is not true, I'm sure he's the best in the class.",empty,‪SupportoVittima3 ," It is not true, I'm sure he's the best in the class.",‪SupportoVittima3,"It is not true, I'm sure he's the best in the class.",‪SupportoVittima3,"It is not true, I'm sure he's the best in the class."
A_1,264,"‪Bullo2‬ : Sì SupportoVittima3 , vai convinta !","‪Bullo2 : Yes SupportoVittima3, go for it!",empty,‪Bullo2 ," Yes SupportoVittima3, go for it!",‪Bullo2,"Yes SupportoVittima3, go for it!",‪Bullo2,"Yes SupportoVittima3, go for it!"
A_1,265,‪SupportoBullo2‬ : Bullo2 ha ragione,‪SupportoBullo2 : Bullo2 is right,empty,‪SupportoBullo2 , Bullo2 is right,‪SupportoBullo2,Bullo2 is right,‪SupportoBullo2,Bullo2 is right
A_1,266,‪Bullo2‬ : Ovvio che ho ragione !,‪Bullo2 : Of course I'm right!,empty,‪Bullo2 , Of course I'm right!,‪Bullo2,Of course I'm right!,‪Bullo2,Of course I'm right!
A_1,267,‪SupportoVittima3‬ : Scusa vi correggo . . .,"‪SupportoVittima3 : I'm sorry, I will correct you",empty,‪SupportoVittima3 ," I'm sorry, I will correct you",‪SupportoVittima3,"I'm sorry, I will correct you",‪SupportoVittima3,"I'm sorry, I will correct you"
A_1,268,Ovvio io ho sempre *TORTO,Ovvio io ho sempre *TORTO:,empty,Ovvio io ho sempre *TORTO,,Ovvio io ho sempre *TORTO,,Ovvio io ho sempre *TORTO,
A_1,269,‪Bullo2‬ : Mi sa che il tuo correttore funziona male sai ?,"‪Bullo2 : I think your autocorrect is malfunctioning, you know?",empty,‪Bullo2 ," I think your autocorrect is malfunctioning, you know?",‪Bullo2,"I think your autocorrect is malfunctioning, you know?",‪Bullo2,"I think your autocorrect is malfunctioning, you know?"
A_1,270,‪SupportoVittima3‬ : Io non credo proprio,‪SupportoVittima3 : I do not think so,empty,‪SupportoVittima3 , I do not think so,‪SupportoVittima3,I do not think so,‪SupportoVittima3,I do not think so
A_1,271,‪Bullo2‬ : Dov'è Vittima ?,‪Bullo2 : where's Vittima?,empty,‪Bullo2 , where's Vittima?,‪Bullo2,where's Vittima?,‪Bullo2,where's Vittima?
A_1,272,‪SupportoVittima3‬ : Ma cosa ti importa ?,‪SupportoVittima3 : But what do you care?,empty,‪SupportoVittima3 , But what do you care?,‪SupportoVittima3,But what do you care?,‪SupportoVittima3,But what do you care?
A_1,273,‪Bullo2‬ : Non sarà mica andato a piangere da sua mamma,"‪Bullo2 : Wait, he didn't go crying to his mother, did he?",empty,‪Bullo2 ," Wait, he didn't go crying to his mother, did he?",‪Bullo2,"Wait, he didn't go crying to his mother, did he?",‪Bullo2,"Wait, he didn't go crying to his mother, did he?"
A_1,274,‪SupportoVittima3‬ : A detto che è ad allenamento . . . lo accendi il cervello ogni'tanto ? &#129300;,‪SupportoVittima3 : He  said he is at practice. . . do you turn on your brain sometimes? &#129300,empty,‪SupportoVittima3 , He  said he is at practice. . . do you turn on your brain sometimes? &#129300,‪SupportoVittima3,He said he is at practice. . . do you turn on your brain sometimes? &#129300,‪SupportoVittima3,He said he is at practice. . . do you turn on your brain sometimes? &#129300
A_1,275,‪Bullo2‬ : So che è all' allenamento ma . . .,"‪Bullo2 : I know he's at practice, but...",empty,‪Bullo2 ," I know he's at practice, but...",‪Bullo2,"I know he's at practice, but...",‪Bullo2,"I know he's at practice, but..."
A_1,276,‪SupportoVittima3‬ : Ma cosa,‪SupportoVittima3 : Come on!,empty,‪SupportoVittima3 , Come on!,‪SupportoVittima3,Come on!,‪SupportoVittima3,Come on!
A_1,277,‪SupportoVittima3‬ : ? ? ?,‪SupportoVittima3 : ? ? ?,empty,‪SupportoVittima3 , ? ? ?,‪SupportoVittima3,? ? ?,‪SupportoVittima3,? ? ?
A_1,278,‪Bullo2‬ : Ti lascio immaginare,‪Bullo2 : I’ll let you imagine,empty,‪Bullo2 , I’ll let you imagine,‪Bullo2,I’ll let you imagine,‪Bullo2,I’ll let you imagine
A_1,279,‪SupportoVittima3‬ : Ti fai i c**** tuoi,‪SupportoVittima3 : Mind your own f***king business,empty,‪SupportoVittima3 , Mind your own f***king business,‪SupportoVittima3,Mind your own f***king business,‪SupportoVittima3,Mind your own f***king business
A_1,280,‪SupportoVittima1‬ : Magari è al mc e si sta godendo il suo panino,‪SupportoVittima1 : Maybe he is at the mc and is enjoying his sandwich,empty,‪SupportoVittima1 , Maybe he is at the mc and is enjoying his sandwich,‪SupportoVittima1,Maybe he is at the mc and is enjoying his sandwich,‪SupportoVittima1,Maybe he is at the mc and is enjoying his sandwich
A_1,281,‪Bullo2‬ : Ma dai una ballerina deve seguire una dieta sana,"‪Bullo2 : Come on, a dancer should be on a healthy diet.",empty,‪Bullo2 ," Come on, a dancer should be on a healthy diet.",‪Bullo2,"Come on, a dancer should be on a healthy diet.",‪Bullo2,"Come on, a dancer should be on a healthy diet."
A_1,282,‪Bullo2‬ : Non penso sia al mc,‪Bullo2 : I don't think he's at the mc,empty,‪Bullo2 , I don't think he's at the mc,‪Bullo2,I don't think he's at the mc,‪Bullo2,I don't think he's at the mc
A_1,283,‪SupportoVittima3‬ : Perché no ? ?,‪SupportoVittima3 : Why not? ?,empty,‪SupportoVittima3 , Why not? ?,‪SupportoVittima3,Why not? ?,‪SupportoVittima3,Why not? ?
A_1,284,‪Bullo2‬ : Pensala come vuoi,‪Bullo2 : Think whatever you want,empty,‪Bullo2 , Think whatever you want,‪Bullo2,Think whatever you want,‪Bullo2,Think whatever you want
A_1,285,‪Bullo2‬ : Ma una ballerina deve seguire una dieta sana,‪Bullo2 : But a dancer must be on a healthy diet,empty,‪Bullo2 , But a dancer must be on a healthy diet,‪Bullo2,But a dancer must be on a healthy diet,‪Bullo2,But a dancer must be on a healthy diet
A_1,286,"‪SupportoVittima3‬ : Può fare ciò che gli pare e piace e se ti va bene , bene se non ti va bene pazienza , ti tieni la boccaccia chiusa","‪SupportoVittima3 : He can do whatever he wants and if you like it, fine, if you don't like it, you can keep your mouth shut!",empty,‪SupportoVittima3 ," He can do whatever he wants and if you like it, fine, if you don't like it, you can keep your mouth shut!",‪SupportoVittima3,"He can do whatever he wants and if you like it, fine, if you don't like it, you can keep your mouth shut!",‪SupportoVittima3,"He can do whatever he wants and if you like it, fine, if you don't like it, you can keep your mouth shut!"
A_1,287,‪Bullo2‬ : Ti pare che ti ascolto ?,‪Bullo2 : Do you think I'm listening?,empty,‪Bullo2 , Do you think I'm listening?,‪Bullo2,Do you think I'm listening?,‪Bullo2,Do you think I'm listening?
A_1,288,‪SupportoVittima3‬ : Hai perfettamente ragione ti pare che Vittima ti ascolti ?,‪SupportoVittima3 : You're absolutely right. Do you think  Vittima listens to you?,empty,‪SupportoVittima3 , You're absolutely right. Do you think  Vittima listens to you?,‪SupportoVittima3,You're absolutely right. Do you think Vittima listens to you?,‪SupportoVittima3,You're absolutely right. Do you think Vittima listens to you?
A_1,289,‪SupportoVittima3‬ : Beh io non credo,"‪SupportoVittima3 : Well, I don't think so.",empty,‪SupportoVittima3 ," Well, I don't think so.",‪SupportoVittima3,"Well, I don't think so.",‪SupportoVittima3,"Well, I don't think so."
A_1,290,‪Bullo2‬ : Vittima è debole,‪Bullo2 : Vittima is weak,empty,‪Bullo2 , Vittima is weak,‪Bullo2,Vittima is weak,‪Bullo2,Vittima is weak
A_1,291,‪SupportoVittima3‬ : &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#10071;,‪SupportoVittima3‬ : &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#10071;,empty,‪SupportoVittima3‬ , &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#10071;,‪SupportoVittima3‬,‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ❗,‪SupportoVittima3‬,                     
A_1,292,‪SupportoVittima3‬ : Tu sarai debole,‪SupportoVittima3 : You must be weak,empty,‪SupportoVittima3 , You must be weak,‪SupportoVittima3,You must be weak,‪SupportoVittima3,You must be weak
A_1,293,‪SupportoVittima3‬ : Perché per giudicare così dietro uno schermo siete tutti bravi giusto o sbaglio ? ? ?,"‪SupportoVittima3 : Becauseyou are all good at judging in this way behind a screen, aren’t you? ? ?",empty,‪SupportoVittima3 ," Becauseyou are all good at judging in this way behind a screen, aren’t you? ? ?",‪SupportoVittima3,"Becauseyou are all good at judging in this way behind a screen, aren’t you? ? ?",‪SupportoVittima3,"Becauseyou are all good at judging in this way behind a screen, aren’t you? ? ?"
A_1,294,‪Bullo2‬ : Sai l' offesa mi pesa tanto detta da te sai ?,"‪Bullo2 : You know, I’m really offended when it’s coming from you.",empty,‪Bullo2 ," You know, I’m really offended when it’s coming from you.",‪Bullo2,"You know, I’m really offended when it’s coming from you.",‪Bullo2,"You know, I’m really offended when it’s coming from you."
A_1,295,‪Bullo2‬ : Pure tu tesoro,‪Bullo2 : You too honey,empty,‪Bullo2 , You too honey,‪Bullo2,You too honey,‪Bullo2,You too honey
A_1,296,‪SupportoVittima3‬ : Io mi rispondo da sola,‪SupportoVittima3 : I answer my own question.,empty,‪SupportoVittima3 , I answer my own question.,‪SupportoVittima3,I answer my own question.,‪SupportoVittima3,I answer my own question.
A_1,297,‪SupportoVittima3‬ : Non sbaglio se incoraggio un amico,‪SupportoVittima3 : I am not wrong if I encourage a friend,empty,‪SupportoVittima3 , I am not wrong if I encourage a friend,‪SupportoVittima3,I am not wrong if I encourage a friend,‪SupportoVittima3,I am not wrong if I encourage a friend
A_1,298,‪SupportoVittima3‬ : Tesoro un corno,"‪SupportoVittima3 : Honey, my ass!",empty,‪SupportoVittima3 ," Honey, my ass!",‪SupportoVittima3,"Honey, my ass!",‪SupportoVittima3,"Honey, my ass!"
